,Unnamed: 0,content,sentiment,raw,rate
140,366,NO PUED UTILIZ NO TIR HERMOS NO CORT NO PUED TERMIN TIR NO AGUANT TIJER NO CORT TAMPOC PAG NO VENDEDOR NO VA A A CORT TENDR DEVOLV NO PUED UTILIZ PAG NO,"[0, 1]","No la puedo utilizar no sirve tira demaciado Lamentablemente aunque sea tan hermosa, no me sirve para nada corté 3 veces y no se puede terminar por que tira el pelo y no se aguanta el dolor. Las tijeras no cortan nada tampoco. Es una pena por que tanto paga uno para que esto no me funcione .se que el vendedor no se va a poner a cortar el cabello para saber cómo funciona pero lamentablemente tendré que devolver el aparato por que no se puede utilizar y pague mucho para no poder usarlo . Una lástima estoy triste",negative
141,5570,BIEN VER RESULT,"[0, 1]",Malo Muy bien. Ahora veremos el resultado. Saludos.,negative
142,3338,NO INSTAL PROB RECIB NO INSTAL ESTAR MOD NO PUED OPIN ES ES OBLIGATORI,"[0, 1]","Aun no fue instalado ni probado Recibimos el producto en perfecto estado, pero hasta dentro de unos meses no será instalado por estar en obra, de modo que no puedo opinar aún sobre el funcionamiento. La calificacion de 1 estrella solo es porque la seleccion es obligatoria.",negative
143,4461,BUEN,"[0, 1]",De dies De diez muy buena  es tecomendable,negative
144,4229,BUEN COST FUNCION,"[1, 0]","Muy bueno bien, bajo costo y cumple bien su función",positive
145,13784,AHOR ; NO DECIRT,"[1, 0]",Como lo queria Bien por ahora; no se que mas decirte,positive
146,7420,VENDEDOR RECOMEND BUEN MODEL HIJ ENCANT,"[1, 0]",Vendedor muy recomendable Muy buen modelo mi hija quedo encantada,positive
147,7361,EXCELENT CAMBI EL DE HELADER EN EL AMABL RAP MUCH GRACI,"[1, 0]",Excelente me cambiaron el termostato de mi heladera en el día muy amable y rápido. muchas gracias,positive
148,18937,EXCELENT EXCELENT CARG RAP,"[1, 0]","Excelente Excelente producto,  carga rápido y todo como indica la. Publicación",positive
149,18680,MAL MAL DESCONECT AL MOVIMIENT INTERFERENT ESCUCH MAL,"[0, 1]","Malo Malo, se desconecta al movimiento del auto, mucha interferencia se escucha muy mal. 0pts",negative
150,18264,NO ESPER PAREC BAJ CALID A,"[0, 1]",Malos No son lo que espera parecen de baja calidad a mi gusto,negative
151,14051,HERMOS HERMOS EXCELENT COMPR,"[1, 0]",Hermoso Hermoso! Excelente la atencion espero seguir comprando,positive
152,12333,EXCELENT EXCELENT INSTAL PROBLEM,"[1, 0]","Excelente Excelente, instalación sin problemas",positive
153,14150,REGUL NO COMPR,"[0, 1]",Regular Me vino rota y sin la madera del horno!! No compro mas!!,negative
154,4428,BUEN BUEN LLEG TIEMP DETERMIN,"[1, 0]","Muy bueno Muy bueno, llego a tiempo que lo determino el vendedor.",positive
155,10165,HORRIBL PORQUERI BATERI DEJ DE CARG VIN CARG NO CARG,"[0, 1]","horrible una porqueria la bateria un mes me duro y dejo de cargar. Vino fallada, solo un mes cargo y despues no cargo mas.",negative
156,9502,EXCELENT EXCELENT RECOMEND,"[1, 0]",Excelente Excelente! Mas que recomendable.¡,positive
157,16299,NO VOLV A MAL NO USARL VEZ DE ROMP NO FUNCION RECLAM AL VENDEDOR EN OPORTUN A LA RESPOND DE LA VENCI PAREC UN REPUTACION POR,"[0, 1]","No volvería a comprarlo TERRIBLEMENTE MALO... No puede usarlo ni una vez, porque algo de adentro se rompió. No funciona más. Hice el reclamo al vendedor en 2 oportunidades, y a la 3ra me respondieron (luego de 1 mes) que la garantia se vencío. Parece un chiste pero 0 reputacion por el cliente.",negative
158,6749,GENIAL TOD EN BUEN ATENSION DISPOSICION,"[1, 0]","Genial Todo en orden, muy buena atension y disposicion",positive
159,2542,EXCELENT ES HEEERMOS ESPER,"[1, 0]","Excelente ES HEEERMOSO , MAS DE LO QUE ESPERABA ! ME ENCANTO .....................................................................................................................................................................................................................................................................................................................................................",positive
160,3718,EXCELENT EXCELENT CALID ENTREG EN TIEMP RECOMEND,"[1, 0]",Excelente Producto de excelente calidad. Entrega en tiempo y forma. Muy recomendable.,positive
161,7921,MAS COS LUC,"[0, 1]",Poco Masó menos poco cosas con luces,negative
162,11153,NO ES ESPER PER,"[0, 1]",Mnseh... No es lo que esperaba...el vendedor exelente como siempre pero el producto.....,negative
163,9086,PERFECT ES ESPER EXCELENT BUEN SERVICI,"[1, 0]","perfecto, es lo que esperaba excelente producto! muy buen  servicio del vendedor",positive
164,17385,MAL INFANTIL MATERIAL DEBIL ROMP,"[0, 1]",Malo El volante calza justo para el carting infantil pero el material es debil se rompe rapidamente,negative
165,16972,RECOM EXCELENT BUEN LLEG EN EL TIEMP PACT,"[1, 0]",lo recomiendo excelente!!!!! muy bueno y llego en el tiempo pactado. Gracias!,positive
166,13494,NO ES OFREC VERD NO ERA VE FOT PLIEG AL DESARM CAÑ FIN ROMP ALGUN,"[0, 1]",NO ES LO QUE OFRECEN LA VERDAD NO ERA AUTO ARMABLE COMO SE VE EN LA FOTO QUE SE PLIEGA Y AL DESARMARLO LOS CAÑOS SON MUY FINOS Y SE ME ROMPIERON ALGUNOS,negative
167,17045,PAG,"[0, 1]",Maso Para lo que pague está bien...,negative
168,9372,TEN RASGUÑ TEL NO DEVUELV,"[0, 1]",Malo Tenía un rasguño la tela. No lo devuelvo por la urgencia.,negative
169,17656,BUEN BUEN EN CALID ENTREG A TIEMP EN,"[1, 0]",muy bueno muy bueno en calidad y entrega a tiempo y en forma,positive
170,6336,BUEN EN RELACION PRECI CALID,"[1, 0]",Muy bueno...! En relacion precio y calidad esta bien.,positive
171,1745,EXCELENT BUEN LLEG EN TIEMP FORM RECOM,"[1, 0]",Excelente Muy buen producto..llegó en tiempo y forma..lo recomiendo,positive
172,14524,UN ESTRELL EL OTRO NO FUNCION MAL POCHOCL XQ POC EL SAB LLEV DEN NUEV O EL NUEV XQ NO FUE NO HIJ EN NO TRA EN TRAJ EL PUED LLEV EL CAMBI TRAJERON CON A CAS FUNCION ESPER CONTEMPL MANIFEST PUED NUEV TENG EN CUENT EN SEMAN COMPR UN BAMBIN,"[0, 1]","Un producto cinco estrellas, el otro no gunciona Una  funciona mal (quema los pochoclos xq tiene poca fuerza para abrirlos todos)  El Sábado la llevo para que me den una nueva o bien la repare el servicio técnico. Preferiría una nueva xq no fué usada, si no probada y mi hijo que vive en Mar del Plata no podía traerme la en 72hs, la la trajo el Domingo y ahora puedo llevarla para el cambio.  La otra que me trajeron con a casa  funcionó perfecta !!!  Espero  contemplen lo que les manifesté y puedan entregarme una nueva.  Tengan en cuenta que en 1 semana les he comprado 2 creo que me lo merezco  Un cariño Bambina.",negative
173,19683,MAND COLALESS,"[0, 1]",Malo Pedí culoteless y me mandaron colaless.,negative
174,12997,EXCELENT BUEN CUMPL FUNCION POCHOCL ACARAMEL RIC,"[1, 0]","Excelente Muy buen producto, cumple su función, pochoclos acaramelados súper ricos!",positive
175,13756,BUEN RELACION PRECI MISM BUEN CALID LLEG,"[1, 0]","buena relacion precio producto Los mismos son de muy buena calidad, y llegaron muy rapido.",positive
176,11428,NO ESTOY CONFORM NO ES CUAL DESCRIPCION,"[0, 1]",No estoy muy conforme No es tal cual la descripción....,negative
177,13664,HERMOS ENCANT DIVIN PUBLIC LLEG,"[1, 0]","HERMOSO, me encanto Divino, tal lo publicado. Llego perfecto",positive
178,19569,MAL ROB ROSC Y QUEBR HIERR APOY DESGRACI HAB COMPR,"[0, 1]",Muy malo Se robaron las roscas y se quebraron los hierros dónde va apoyado el asiento.una desgracia haberlos comprado,negative
179,4149,,"[0, 1]",Malo Realmente me parece muy espeso para trabajarlo,negative
180,9783,,"[0, 1]","Etrega a tiempo Buen producto, deberían poner en el kit la correa dentada tmb",negative
181,17206,NO ES ESPER NO ES ESPER ESCUCH LAD PROBLEM NO,"[0, 1]",No es lo que esperaba No es lo que esperaba solo se escucha de un lado del auricular y mande mje con mi problema y no contestaron!,negative
182,18973,EXCELENT PERFECT PED LLEG EN TIEMP FORM,"[1, 0]","Excelente Todo perfecto , lo que pedí me llegó en tiempo y forma",positive
183,14721,COST,"[0, 1]","Malisimo Es de mala calidad,se me empeso a descoser en los costados y sobre la base de la capucha,la verdad me arrepiento",negative
184,719,BUEN SENSILL NAD NO VIST PER SIRVI,"[1, 0]",Muy bueno Sensillo nada que no haya visto pero sirvio,positive
185,18428,MEDI BUEN CALID MEDI,"[0, 1]","MEDIO PELO El color esta bueno. La calidad es medio  pelo  muy finitos los eslabones, y la separacion entre las tiras  es bastante...",negative
186,7278,KIT BASIC CALID ACORD AL PRECI KIT BASIC ACORD AL PRECI A MEJOR CALID,"[0, 1]","Un kit basico de calidad acorde al precio. Es un kit básico, acorde al precio. Para usar mientras aprendes y luego puedas acceder a algo de mejor calidad.",negative
187,5925,MUY ACERT COMPR EXCELENTEMUY BUEN TERMIN Y COSTURASCALZ PERFECT,"[1, 0]","Muy acertada compra Excelente,muy buenas terminaciones y costuras,calza perfecto",positive
188,7226,BUEN BUEN ATENCION BUEN,"[1, 0]",Muy bueno Muy buena atencion y muy bueno el producto,positive
189,15505,ENTRA,"[0, 1]",. Mala predisposicion hasia el cliente . Mala calidad . Esta rejads . O sea entra el agua .,negative
190,3649,CALID DEPEND RECOM,"[1, 0]",cpe perfecto producto con calidad para cpe hasta 3km dependiendo el ap utilizado.lo recomiendo totalmente,positive
191,11899,BUEN NO FALT UN FIBR VIDRI O ALGUN REDUCTOR ORIFICI PERFOR O HAG SON LIND SUEN MEDI A EN PERSONAL A LIND PER BUEN MEJOR SU UN MEJOR SON,"[0, 1]",Malo Estéticamente  esta bueno lo malo es que por dentro no trae nada . Faltaría un poco de fibra de vidrio o algún reductor con los orificios perforado  o algo que lo haga sonar más lindo suena medio como a lata. En lo personal lo voy a abrir  para agregarle algo adentro. Está lindo pero estaría bueno que mejoren su interior para un mejor sonido,negative
192,4382,BUEN EXCELENT CALID MIS EXPECT,"[1, 0]",Muy buen producto Excelente calidad. Supero mis expectativas,positive
193,17251,MALISIM TALL CUAND LLEG DE TALL ESCRIB VENDEDOR MALISIM DIA NO RECOM,"[0, 1]","MALISIMA COMPRA Compre talle 32 y cuando me llego tiene el tamaño de un talle 29. Encima estuve escribiendo 3 dias para poder cambiarlos y el vendedor me desatendió totalmente. Malisima la atencion post venta, respondian un mje por dia. NO LOS RECOMIENDO.",negative
194,5327,EXCELENT GENIAL EN SENT,"[1, 0]",Excelente Son genial en todos los sentidos,positive
195,13582,NO RECOM NO FUNCION DISTINT CABL ENCEND NO RECOM,"[0, 1]","no lo recomiendo el joystick no funciona, lo reiniciamos, probamos de darle carga con distintos cables usb pero nunca encendió.  No lo recomiendo para nada",negative
196,13211,NO EL SOLICIT EN NINGUN LAD FIGUR PURITY PLUS EMBARG MI EL MISM FILTR Y CHAP CARACTERIST MENCION MODEL PURITY PLUS,"[0, 1]","Malo Creo que no es el elemento solicitado. En ningún lado figura que sea Purity Plus. Sin embargo, mí nuera compro el mismo filtro y este posee una chapa con las características donde si se menciona modelo Purity Plus.",negative
197,7115,ESTAF VIN QUE NE ME DEVOLV DINER EN VEZ ME SIENT ESTAF MERCADOLIBR NO ME SOLUCION QUE QUERI NO DEVOLUCION TIEMP,"[0, 1]",Una estafa Una porqueria. Vino tarde y roto. Pedi que ne lo cambien y me devolvieron el dinero en vez del producto. Me siento estafado. Mercadolibre no me lo soluciono ya que queria el producto no la devolucion tiempo despues.,negative
198,3314,BUEN RELACION PRECI CALID BUEN RELACION PRECI CALID LIND TON CRE NO SAL AL BEB EJEMPL,"[1, 0]",Buena relación precio calidad Buena relación precio calidad. Muy lindos los tonos. Aunque creo no son del todo intransferibles porque se salen un poco al beber por ejemplo.,positive
199,5816,BUEN BUEN ARMO,"[1, 0]","Muy bueno Muy bueno, !!! Se armó fácilmente",positive
200,11062,DECEPCION SENT ESTAF MAQ TIEN DE FABRIC AÑOS DE GARANT RECONOC UN AÑO DE GARANT DE FABRIC AÑO DE GARANT EN MAQ FUNCION A NO,"[0, 1]","Decepcionante Me sentí estafado, la máq tiene de fábrica 2 años de garantía. El vendedor solo reconoce un año de garantía de fábrica y me vendió el año 2 de garantía en $500. Por ahora, la maq funciona bien. A este vendedor no le compro más",negative
201,14787,BAJ CALID NO BUEN CALID,"[0, 1]",Baja Calidad El producto no es de buena calidad.,negative
202,14939,NO NO PUBLIC FOT,"[0, 1]","No me gusto... Desconforme con el producto, falta terminación y no es lo que publican en fotos...",negative
203,7526,DE DE COMPR DEJ DE FUNCION NO RECOM,"[0, 1]",MALISIMO ! a menos de una semana de comprado dejo de funcionar! NO LO RECOMIENDO,negative
204,19984,EXCELENT EXCELENT ARTICUL BUEN,"[1, 0]",Excelente Excelente artículo y muy buena la atención del vendedor.,positive
205,4668,NO LA PEN PRECI REALMENT LA PART REFORZ LA HORM BOTIN FLOJ NO SE AJUST PAR NAD AL PIE HAC LAS PIES BUEN HORM SERI BOTIN ACEPT LASTIM BLAND EL REITER RELACION PRECI CALID BUEN,"[0, 1]","no vale la pena ni por su precio. Producto realmente muy malo, la parte del cuero del empeine esta bien muy reforzado, la horma del botin muy floja no se ajusta para nada al pie tanto que hacen doler las plantas de los pies. con una buena horma serian botines aceptables lastima que muy blandos, salvo el empeine reitero. ni relacion precio calidad son buenos.",negative
206,17472,BUEN BUEN CALID BUEN EN RELACION PRECI CALID,"[1, 0]",Bueno Muy util y de buena calidad ..  bueno en relacion precio calidad,positive
207,6544,PERFECT BUEN CALID AJUST PERFECT A PAT SILL ETOS EXTERN ENCASTR PAT,"[1, 0]","El calce perfecto Muy buena calidad , ajustaron perfecto a las patas de las sillas, tanto etos que son externos como los que encastran dentro del tubo de las patas.",positive
208,5511,ESPER MUCH GRACI,"[1, 0]","Util Fue lo que esperaba, muchas gracias",positive
209,6811,ENVI JUGUET ENVI JUEG AUT INFANTIL CUAND HAB PAS VARI DIAS NO COMPREND COM ENVI JUGUET PED,"[0, 1]",Me enviaron un juguete (pista de autos)que nada tc Me envíaron un juego de autos infantiles!!!! Para cuando lo abrí ya habían pasado varios días. No comprendo cómo me enviaron un juguete que nada tiene que ver con mi pedido.,negative
210,13020,MAL MAL MAL,"[0, 1]",Muy malo Mala calidad  Mala presentacion,negative
211,696,BUEN EXELENT CALID,"[1, 0]",Buenisimos Muy buen producto. Exelente calidad,positive
212,970,PERFECT BUEN EXCELENT CALID,"[1, 0]","Perfecto Muy buen producto, excelente calidad",positive
213,19913,MALISIM NO ANDUV NO HIC CARG MAND A A LUG NO EXIST NO RECOM EN ABSOLUT COMPR TIR PUED ANDAR RECORR LAD A LA TENDR CARG FUERON LA VEND,"[0, 1]",Malísimo El producto no anduvo. No se hicieron cargo y me mandaron a hacer él reclamo a un lugar donde no existe más. No recomiendo en absoluto. Así q lo compre y quedo tirado. Tampoco puedo andar recorriendo por todos lados a ver donde la llevo. Se tendrían q hacer cargo ellos q quienes fueron los q me la vendieron!,negative
214,15112,EXCELENT CALID TOD EN EN TIEMP FORM,"[1, 0]",Excelente calidad! De 10! Todo en perfectas condiciones y en tiempo y forma!,positive
215,1978,ROMP RAP SAC DE DESASTR FUE VIDRI ROMP RAP SAC DE,"[0, 1]",Se rompió rápido al sacar de la caja Un desastre fue el vidrio se rompió más rápido al sacar de la caja,negative
216,1814,BUEN SENCILL ARMAR NO TRA EXPLIC LUC ATRACT,"[1, 0]",Muy bueno Muy sencillo de armar - no trae explicaciones - las luces es lo más atractivo para el niño,positive
217,15759,MAL MAL MAL NO AJUST NO ENVI FACTUR,"[0, 1]","muy malo mala calidad, tuve que cambiar los elasticos por la mala calidad no ajustaban,  no enviaron factura",negative
218,8601,ACEPT UN PEL LACI FUNCION UN CABELL ONDUL O RUL EL NO MANER A EL VOLUM EMPROLIJ EL PEL,"[1, 0]","Aceptable Para un pelo lacio funcionaría como alisador, para un cabello ondulado o con rulos (como el mio) no, pero de todas maneras ayuda a bajar mucho el volumen y emprolijar el pelo.",positive
219,6320,BUEN EXCELENT CALID BUEN DISEÑ QUED PERFECT RECOMEND,"[1, 0]","Muy bueno excelente calidad, muy buen diseño, quedan perfectos puestos. Muy recomendables",positive
220,19348,MUY BUEN ATENCION MUY BUEN ANTENCIONMUY BUEN CUMPLI PROMET RECOMEND,"[1, 0]","muy buena atencion muy buena antencion,muy buen producto cumplio con lo prometido altamente recomendable",positive
221,14228,MAL CALID NO RECOMIENDODESTIÑ COLCHON NO PORQU,"[0, 1]",Muy mala calidad No las recomiendo!!!destiñe mucho!!!me mancho el colchon no se porque nunca me paso con otras sabanas.,negative
222,9344,MAL BUEN CALID RECOMEND,"[0, 1]",Muy malo Muy buena calidad. Recomendable,negative
223,17401,BUEN EXCELENT FUNCION,"[1, 0]",Muy bueno Excelente producto. Funciona perfectamente.,positive
224,7108,LLEG A TERMIN CONFIABL,"[1, 0]","Fantastico Genial, el producto llego a termino 100% confiable",positive
225,2391,EXCELENT SERVICI RECOM PAGIN QUED BUENISIM AMABL DISPUEST A TOD QUE NO TEN NOCION RECOM ENTEND A QUE QUER,"[1, 0]",Excelente servicio!! Lo recomiendo La página quedó buenísima!!! muy amable y siempre bien dispuesto a explicarme todo ya que no tenía noción del tema. Lo súper recomiendo entendió a la perfección lo que yo quería,positive
226,16301,BUEN ESTOY CONFORM CON REALIZ EN TIEMP Y FORM RECOM,"[0, 1]",Muy bueno ESTOY MUY CONFORME CON LA COMPRA.LA ENTREGA SE REALIZO EN TIEMPO Y FORMA.LA RECOMIENDO,negative
227,15013,EXCELENT EXCELENT SUPER,"[1, 0]",Excelente Excelente.  Superó mis expectativas,positive
228,12782,EXCELENT LIND MODEL RECOM,"[1, 0]","Excelente Tiene muy lindos modelos dentro, lo recomiendo!!!",positive
229,13499,RECOMEND BUEN RELACION CALID PRECI,"[1, 0]",Recomendable Buena relación calidad y precio.,positive
230,5409,MAL ANDA CUAND QUIER,"[0, 1]",Muy malo Por qué anda cuando quiere........,negative
231,4399,ACTIVACION O NO ACTIV,"[0, 1]",Malo Cambiaron el sistema de activacion o son de otro fabricante pero no se activan.,negative
232,11322,,"[1, 0]",Ffantástico Excelente calidad y me encanto!!!!,positive
233,15681,EXTRAÑ LLAM LA ATENCION AEROSOL EL BARNIZ NO TENI FECH VENCIMIENT NI ELABOR,"[0, 1]",Extraño . Me llamo la atención que los 2 aerosoles y el barniz no tenian fecha de vencimiento ni de elaboración. RARO .,negative
234,10845,MAQUIN IDEAL DE PRECI BUEN MAQUIN PRESENT IDEAL SISTEM VIBRATORI EFECT RECOM,"[1, 0]","Una Maquina Ideal y de bajo precio Muy Buena Maquina, robusta bien presentada, ideal para afeitar la barba, patillas etc.  Cuenta con un sistema vibratorio simple pero efectivo.  Recomiendo este producto.",positive
